site,nei_site,distance,counts
199023,9018584,185,51
199023,9027505,163,51
199023,9028051,176,51
205432,11588,187,2
205432,301907,151,2
205432,304059,168,2
205432,36267,163,2
205432,38758,162,2
205432,49630,173,2
205432,50644,151,2
205432,9009843,179,2
205432,9024097,187,2
205432,9026308,173,2
205432,9026480,199,2
206068,102207,174,14
206068,11600,152,14
206068,300394,192,14
206068,301382,163,14
206068,302643,154,14
206068,303713,164,14
206068,304020,169,14
206068,404802,186,14
206068,50669,198,14
206068,9002988,182,14
206068,9003380,187,14
206068,9004443,158,14
206068,9012940,155,14
206068,9014605,150,14
206068,9015666,186,14
206078,10000022,158,4
206078,101732,152,4
206078,11603,187,4
206078,303677,194,4
206078,304062,192,4
206078,304993,186,4
206078,403081,162,4
206078,41933,175,4
206078,44085,190,4
206078,49884,170,4
206078,9011366,172,4
206078,9011897,199,4
206078,9015518,193,4
206078,9022094,153,4
206078,9026417,170,4
206081,101805,192,48
206081,135306,150,48
206081,135390,156,48
206081,302591,183,48
206081,303719,198,48
206081,303989,200,48
206081,303999,182,48
206081,37568,159,48
206081,49991,173,48
206081,51746,165,48
206081,9011518,153,48
206081,9012344,152,48
206081,9013786,190,48
206081,9014611,197,48
206081,9022122,199,48
206081,9023879,182,48
206081,9026345,187,48
206081,9026551,181,48
206082,101385,188,106
206082,102207,183,106
206082,11600,192,106
206082,134449,189,106
206082,301206,164,106
206082,301830,195,106
206082,303625,196,106
206082,303710,198,106
206082,304019,177,106
206082,304364,184,106
206082,304562,165,106
206082,305501,199,106
206082,305720,157,106
206082,49115,158,106
206082,50672,192,106
206082,9002053,179,106
206082,9004443,182,106
206082,9007817,164,106
206082,9009373,185,106
206082,9012940,179,106
206082,9022109,191,106
206180,9003706,151,35
206180,9014414,154,35
206180,9025972,163,35
300311,303985,158,4
300311,9003429,165,4
300394,10013707,175,12
300394,135274,168,12
300394,206068,192,12
300394,301673,168,12
300394,303732,152,12
300394,9004238,151,12
300394,9021034,184,12
300527,49920,165,2
300527,50121,192,2
300536,9023554,191,29
300609,9026645,157,37
300620,11608,200,38
300620,135336,164,38
300663,304075,198,8
300663,9002195,178,8
300787,101741,150,1
300787,11594,160,1
300787,11601,180,1
300787,135306,190,1
300787,140785,198,1
300787,303625,174,1
300787,303711,200,1
300787,304982,188,1
300787,305501,192,1
300787,305765,157,1
300787,51590,168,1
300787,9012344,184,1
300787,9014118,188,1
300787,9014611,168,1
300787,9015396,190,1
300787,9016459,193,1
300787,9017597,160,1
300787,9017674,162,1
300787,9024203,160,1
300787,9026297,182,1
300839,135237,184,3
300839,135274,184,3
300839,301403,191,3
300839,303676,171,3
300839,306142,170,3
300839,404854,176,3
300839,44125,184,3
300839,9002262,187,3
300839,9014185,186,3
300839,9016811,153,3
300839,9020097,162,3
300839,9021034,181,3
300988,101818,180,79
300988,136588,167,79
300988,304961,170,79
300988,9007837,198,79
301088,11572,200,34
301088,199023,172,34
301088,301895,199,34
301088,302517,197,34
301088,303068,166,34
301088,304022,163,34
301088,305220,170,34
301088,48719,196,34
301088,49873,189,34
301088,9004030,179,34
301088,9009953,158,34
301088,9013197,186,34
301088,9015722,163,34
301088,9020108,200,34
301088,9020794,155,34
301088,9024274,200,34
301088,9026935,179,34
301205,101351,165,88
301205,101741,188,88
301205,11591,200,88
301205,134245,172,88
301205,303993,192,88
301205,50680,180,88
301205,51106,172,88
301205,9002458,169,88
301205,9002469,185,88
301205,9015093,195,88
301205,9016864,194,88
301205,9022638,166,88
301205,9026297,178,88
301206,11594,189,43
301206,11601,154,43
301206,134980,200,43
301206,135306,190,43
301206,140785,180,43
301206,206082,164,43
301206,304982,158,43
301206,305501,178,43
301206,305765,170,43
301206,51106,186,43
301206,51590,198,43
301206,9012344,200,43
301206,9013786,151,43
301206,9014118,198,43
301206,9014611,193,43
301206,9015168,177,43
301206,9015396,193,43
301206,9016459,156,43
301206,9017674,197,43
301206,9024203,198,43
301208,304020,171,94
301208,304035,195,94
301208,44101,180,94
301208,9004238,167,94
301208,9014605,174,94
301208,9014989,191,94
301238,11585,195,6
301238,11603,192,6
301238,130004,177,6
301238,134360,198,6
301238,134453,150,6
301238,135237,191,6
301238,301366,153,6
301238,303677,200,6
301238,304056,152,6
301238,304062,157,6
301238,304744,178,6
301238,44126,170,6
301238,9002262,155,6
301238,9011897,191,6
301238,9026417,183,6
301240,206022,191,6
301240,301523,163,6
301240,302029,161,6
301240,303400,159,6
301240,303714,188,6
301240,303715,167,6
301240,303847,192,6
301240,304990,175,6
301240,304992,157,6
301240,304994,170,6
301240,9002468,172,6
301240,9012345,151,6
301240,9024831,186,6
301240,9026375,152,6
301240,9026970,180,6
301243,101579,179,6
301243,301912,189,6
301243,302854,154,6
301243,303678,156,6
301243,304059,158,6
301243,304996,168,6
301243,42908,180,6
301243,9024278,192,6
301244,152326,153,2
301244,304621,182,2
301244,41133,168,2
301342,43122,168,2
301342,9014172,189,2
301348,11606,150,4
301348,11608,163,4
301348,135336,200,4
301348,301882,187,4
301348,37451,161,4
301348,49535,155,4
301348,9002469,183,4
301348,9010899,189,4
301348,9015093,176,4
301348,9016864,181,4
301349,101351,181,6
301349,11599,180,6
301349,134245,174,6
301349,134547,186,6
301349,134923,190,6
301349,303993,152,6
301349,303995,175,6
301349,304371,196,6
301349,305420,180,6
301349,43436,150,6
301349,51106,200,6
301349,9015093,200,6
301349,9015168,190,6
301349,9020126,188,6
301349,9022867,195,6
301353,101394,188,4
301353,132314,164,4
301353,303721,175,4
301353,304000,191,4
301353,304011,161,4
301353,9002473,172,4
301353,9011011,188,4
301353,9020558,178,4
301353,9023880,198,4
301354,132199,177,2
301356,101385,150,48
301356,101386,163,48
301356,11571,194,48
301356,135009,168,48
301356,303121,184,48
301356,303625,192,48
301356,303652,197,48
301356,304005,196,48
301356,304009,162,48
301356,304991,179,48
301356,405026,183,48
301356,41660,153,48
301356,43439,152,48
301356,49993,150,48
301357,101664,192,4
301357,11572,185,4
301357,11575,160,4
301357,302517,164,4
301357,304026,175,4
301357,304028,171,4
301357,304991,158,4
301357,47755,196,4
301357,50017,191,4
301357,9008249,156,4
301357,9020794,174,4
301357,9026146,179,4
301361,133216,176,32
301361,134754,193,32
301361,134906,200,32
301361,302217,192,32
301361,304022,179,32
301361,304026,162,32
301361,304038,180,32
301361,43440,157,32
301361,48875,191,32
301361,51718,175,32
301361,9004237,186,32
301361,9004388,163,32
301361,9015484,154,32
301361,9024274,165,32
301361,9026191,175,32
301361,9026773,156,32
301361,9026970,173,32
301366,101732,183,4
301366,11602,166,4
301366,134418,154,4
301366,134733,195,4
301366,135237,156,4
301366,301238,153,4
301366,304062,150,4
301366,304369,198,4
301366,304986,184,4
301366,42988,184,4
301366,9002262,174,4
301366,9016736,162,4
301366,9018071,161,4
301366,9020134,178,4
301366,9022295,197,4
301366,9026417,151,4
301382,101342,177,6
301382,101385,172,6
301382,101637,179,6
301382,11571,187,6
301382,135009,164,6
301382,206068,163,6
301382,300467,172,6
301382,301645,195,6
301382,301830,166,6
301382,303861,197,6
301382,304019,176,6
301382,304024,164,6
301382,304032,163,6
301382,304035,170,6
301382,404784,198,6
301382,51622,199,6
301382,9003154,187,6
301382,9004443,161,6
301382,9012940,177,6
301382,9022109,188,6
301383,142130,200,2
301383,300467,158,2
301383,303714,152,2
301383,304026,158,2
301383,304028,177,2
301383,304032,165,2
301383,304038,161,2
301383,404784,160,2
301383,43050,152,2
301383,52007,197,2
301383,9021535,176,2
301383,9022120,159,2
301383,9026146,192,2
301386,132959,177,10
301386,303676,176,10
301386,304032,163,10
301386,304035,155,10
301386,304046,168,10
301386,404802,177,10
301386,50488,155,10
301386,9003148,150,10
301386,9014605,189,10
301386,9017201,150,10
301386,9024831,185,10
301386,9028229,173,10
301388,101418,156,4
301388,101666,185,4
301388,101731,156,4
301388,11602,191,4
301388,135237,156,4
301388,139391,190,4
301388,304046,162,4
301388,304056,175,4
301388,304992,152,4
301388,52007,192,4
301388,9003148,166,4
301388,9008724,190,4
301388,9009285,154,4
301388,9015948,199,4
301388,9018291,165,4
301388,9022120,196,4
301388,9022295,178,4
301388,9025955,189,4
301388,9025987,185,4
301393,11602,160,37
301393,131140,190,37
301393,135213,192,37
301393,139391,176,37
301393,301910,200,37
301393,302571,169,37
301393,303715,183,37
301393,304059,170,37
301393,304368,168,37
301393,304992,175,37
301393,304993,184,37
301393,49630,163,37
301393,50226,179,37
301393,50686,179,37
301393,9008724,163,37
301393,9009285,189,37
301393,9010066,161,37
301393,9015518,179,37
301393,9022868,168,37
301393,9024097,187,37
301438,303820,165,4
301438,51577,184,4
301438,9002264,182,4
301438,9007837,190,4
301529,101636,168,4
301529,135011,192,4
301529,141170,177,4
301529,142446,170,4
301529,301890,195,4
301529,303719,170,4
301529,304374,157,4
301529,305273,198,4
301529,305430,193,4
301529,50682,195,4
301529,9011518,180,4
301529,9012380,162,4
301529,9023879,155,4
301529,9024389,176,4
301553,135045,189,45
301553,303074,163,45
301553,304000,190,45
301603,101830,198,43
301603,140353,166,43
301603,306318,190,43
301603,50201,154,43
301603,9017046,177,43
301645,101418,163,78
301645,102172,177,78
301645,132959,198,78
301645,135274,167,78
301645,300467,190,78
301645,301382,195,78
301645,301901,152,78
301645,302643,190,78
301645,304046,171,78
301645,404784,155,78
301645,404802,151,78
301645,9003148,153,78
301645,9003380,194,78
301645,9013748,181,78
301645,9014185,165,78
301645,9027890,150,78
301646,302637,163,2
301646,305787,177,2
301658,134980,150,2
301658,301401,165,2
301658,301716,166,2
301658,305501,177,2
301658,306249,160,2
301658,9000552,157,2
301658,9015168,180,2
301658,9016459,166,2
301658,9017597,165,2
301658,9025986,192,2
301673,11600,177,2
301673,134554,170,2
301673,300394,168,2
301673,301830,197,2
301673,44101,180,2
301673,9025986,164,2
301693,304020,170,2
301693,304035,200,2
301693,44101,197,2
301693,9004238,167,2
301693,9014605,188,2
301693,9022245,154,2
301716,133978,183,2
301716,134449,192,2
301716,134554,163,2
301716,134923,187,2
301716,301401,193,2
301716,301658,166,2
301716,303710,184,2
301716,304020,171,2
301716,304364,169,2
301716,305420,181,2
301716,305765,150,2
301716,50668,165,2
301716,50669,165,2
301716,50671,162,2
301716,9022245,160,2
301856,135253,171,13
301856,135330,171,13
301856,139391,182,13
301856,142130,166,13
301856,303400,190,13
301856,303846,163,13
301856,403555,170,13
301856,49119,194,13
301856,51718,151,13
301856,53115,162,13
301856,9008724,200,13
301856,9010066,178,13
301856,9011994,187,13
301856,9013748,192,13
301856,9022766,178,13
301856,9022868,176,13
301856,9028229,192,13
301859,41450,158,94
301860,303599,194,73
301860,400391,170,73
301860,9012342,156,73
301860,9017378,163,73
301882,134547,199,22
301882,134857,189,22
301882,136513,157,22
301882,301348,187,22
301882,303993,151,22
301882,304363,183,22
301882,37451,170,22
301882,9018845,150,22
301882,9020126,172,22
301882,9022638,175,22
301882,9022867,182,22
301884,11606,172,12
301884,11608,158,12
301884,11609,178,12
301884,301887,178,12
301885,101636,156,4
301885,11593,191,4
301885,135011,168,4
301885,135390,187,4
301885,142445,159,4
301885,302591,153,4
301885,303989,189,4
301885,303992,161,4
301885,304987,193,4
301885,305884,189,4
301885,49990,185,4
301885,9001289,182,4
301885,9016669,196,4
301885,9017058,184,4
301885,9023256,155,4
301885,9023879,170,4
301885,9026345,168,4
301886,132159,180,2
301886,9026586,168,2
301887,301173,171,2
301887,301884,178,2
301890,11594,197,6
301890,130005,169,6
301890,137270,167,6
301890,301529,195,6
301890,303625,190,6
301890,303992,157,6
301890,306014,163,6
301890,42987,184,6
301890,49989,157,6
301890,51746,163,6
301890,9002498,172,6
301890,9008787,160,6
301890,9012344,200,6
301890,9014611,190,6
301893,101394,159,4
301893,137823,157,4
301893,304005,199,4
301893,304991,177,4
301893,305273,162,4
301893,405026,190,4
301893,9013096,177,4
301893,9023880,173,4
301893,9024389,165,4
301894,304014,160,6
301895,101394,176,6
301895,134663,175,6
301895,134906,184,6
301895,136668,152,6
301895,301088,199,6
301895,9004237,181,6
301895,9004388,173,6
301895,9009803,185,6
301895,9011011,187,6
301895,9013197,175,6
301895,9015991,150,6
301895,9017039,191,6
301895,9018584,156,6
301895,9022576,173,6
301895,9023487,185,6
301895,9023838,187,6
301895,9027341,164,6
301895,9027505,180,6
301895,9028051,167,6
301896,135190,189,8
301896,199023,188,8
301896,302517,190,8
301896,303068,175,8
301896,304022,165,8
301896,305220,180,8
301896,403344,195,8
301896,49873,196,8
301896,9004030,164,8
301896,9009953,179,8
301896,9015722,179,8
301896,9020794,165,8
301896,9024274,179,8
301896,9026935,186,8
301896,9027546,159,8
301898,142130,199,4
301898,300467,158,4
301898,303714,155,4
301898,304028,153,4
301898,304032,162,4
301898,304038,171,4
301898,404784,170,4
301898,43051,182,4
301898,9008249,174,4
301898,9010884,154,4
301898,9021535,160,4
301898,9022120,187,4
301898,9026146,170,4
301899,130439,150,4
301899,303317,179,4
301899,303714,179,4
301899,304038,168,4
301899,304043,198,4
301899,304994,179,4
301899,403344,160,4
301899,9008690,165,4
301899,9009294,180,4
301899,9023356,187,4
301899,9024274,158,4
301899,9026480,181,4
301899,9027537,197,4
301901,132959,192,8
301901,301403,175,8
301901,301645,152,8
301901,9004354,174,8
301901,9017250,174,8
301907,101381,152,4
301907,131376,192,4
301907,205432,151,4
301907,301523,192,4
301907,302923,169,4
301907,303715,177,4
301907,304059,166,4
301907,304060,192,4
301907,304994,171,4
301907,36267,168,4
301907,38758,165,4
301907,404646,176,4
301907,50644,190,4
301907,9002461,150,4
301907,9009294,183,4
301907,9022747,157,4
301907,9027204,150,4
301910,301393,200,8
301910,303685,188,8
301910,9008334,177,8
301910,9016777,179,8
302012,304046,170,42
302012,304054,186,42
302012,9003148,175,42
302012,9004106,180,42
302012,9004238,195,42
302077,9015970,160,43
302383,304365,173,78
302383,43122,155,78
302383,9006988,174,78
302383,9014172,196,78
302383,9018116,157,78
302383,9020994,188,78
302383,9022492,179,78
302516,101373,191,90
302516,135011,171,90
302516,135390,157,90
302516,137270,193,90
302516,142446,165,90
302516,301138,165,90
302516,303077,185,90
302516,304374,162,90
302516,305430,181,90
302516,404315,191,90
302516,47317,150,90
302516,49990,191,90
302516,50682,199,90
302516,9016697,172,90
302516,9024389,155,90
302517,11573,171,104
302517,132242,181,104
302517,134454,180,104
302517,134574,175,104
302517,134990,170,104
302517,135253,179,104
302517,141482,184,104
302517,301088,197,104
302517,301357,164,104
302517,301896,190,104
302517,304026,191,104
302517,403344,155,104
302517,404057,176,104
302517,43051,151,104
302517,50151,153,104
302517,9011369,172,104
302517,9017039,168,104
302517,9021706,159,104
302517,9024242,167,104
302517,9024274,186,104
302564,9026586,170,44
302571,11596,174,2
302571,11597,170,2
302571,11603,161,2
302571,134317,169,2
302571,134453,152,2
302571,134733,158,2
302571,139391,199,2
302571,301393,169,2
302571,303847,191,2
302571,304064,195,2
302571,304369,175,2
302571,49639,195,2
302571,9003894,184,2
302571,9004377,165,2
302571,9008724,182,2
302571,9009285,176,2
302571,9011371,173,2
302571,9011994,195,2
302571,9015948,164,2
302571,9016777,182,2
302571,9020134,172,2
302571,9022094,194,2
302571,9025955,154,2
302854,101381,190,133
302854,301243,154,133
302854,36267,175,133
302854,38758,172,133
302854,404646,156,133
302854,50644,185,133
302854,9018952,175,133
302854,9026308,154,133
302854,9027204,160,133
302923,101496,188,4
302923,11588,165,4
302923,198327,162,4
302923,301907,169,4
302923,303678,199,4
302923,304059,165,4
302923,36267,184,4
302923,38758,183,4
302923,49630,185,4
302923,50644,169,4
302923,9009843,197,4
302923,9026308,164,4
302981,304008,188,69
302981,9001835,185,69
303074,10000842,158,2
303074,140272,177,2
303074,152562,188,2
303074,301553,163,2
303074,9002052,157,2
303074,9011576,175,2
303074,9016708,179,2
303237,11590,185,12
303237,130004,199,12
303237,134360,173,12
303237,303685,163,12
303237,304986,165,12
303237,304993,200,12
303237,305394,155,12
303237,404546,155,12
303237,9015518,198,12
303237,9022094,195,12
303254,304995,177,6
303254,9028276,182,6
303255,101394,156,20
303255,9009845,198,20
303255,9010344,189,20
303255,9013096,185,20
303255,9021525,187,20
303255,9022424,162,20
303255,9022640,159,20
303255,9023838,180,20
303255,9023880,150,20
303255,9024389,150,20
303322,300514,192,78
303322,304017,178,78
303322,52575,154,78
303375,303985,170,112
303400,134565,155,6
303400,142130,151,6
303400,301240,159,6
303400,301856,190,6
303400,303714,158,6
303400,304043,182,6
303400,9003894,192,6
303400,9018952,165,6
303400,9022747,199,6
303400,9022868,178,6
303400,9024221,197,6
303400,9025985,176,6
303400,9026480,199,6
303400,9027823,190,6
303415,304995,151,108
303415,9028276,150,108
303476,140433,157,8
303476,304077,200,8
303476,9017378,185,8
303476,9021789,161,8
303498,303983,182,165
303498,46517,170,165
303563,11581,159,12
303563,300404,179,12
303563,303989,173,12
303563,303991,195,12
303563,9001289,196,12
303563,9013019,199,12
303563,9024393,199,12
303563,9026345,194,12
303625,130005,198,8
303625,134822,174,8
303625,135231,163,8
303625,135306,185,8
303625,135390,190,8
303625,206082,196,8
303625,300787,174,8
303625,301356,192,8
303625,301890,190,8
303625,304009,180,8
303625,304987,151,8
303625,36210,163,8
303625,49990,168,8
303625,9002053,170,8
303625,9007817,188,8
303625,9017058,159,8
303625,9017674,170,8
303625,9022640,183,8
303652,101342,189,2
303652,134822,195,2
303652,135009,172,2
303652,301356,197,2
303652,303711,193,2
303652,304024,180,2
303652,305501,194,2
303652,9002988,170,2
303652,9003154,179,2
303652,9022245,199,2
303652,9024212,166,2
303676,102172,167,2
303676,11596,183,2
303676,11597,164,2
303676,134386,188,2
303676,135237,155,2
303676,300839,171,2
303676,301386,176,2
303676,303726,189,2
303676,304054,191,2
303676,304056,200,2
303676,49639,169,2
303676,52007,155,2
303676,9004106,167,2
303676,9022295,157,2
303676,9025987,197,2
303677,101666,191,12
303677,101731,163,12
303677,11602,193,12
303677,134418,194,12
303677,134909,177,12
303677,206078,194,12
303677,301238,200,12
303677,304744,178,12
303677,304986,175,12
303677,304993,160,12
303677,42988,161,12
303677,44126,168,12
303677,49884,184,12
303677,9011897,181,12
303677,9015518,151,12
303677,9022094,183,12
303685,142063,200,2
303685,301910,188,2
303685,303237,163,2
303685,304993,150,2
303685,41933,181,2
303685,9002483,196,2
303685,9011366,186,2
303685,9015518,160,2
303685,9026144,176,2
303710,101741,172,4
303710,11579,189,4
303710,134245,174,4
303710,134980,151,4
303710,206082,198,4
303710,301716,184,4
303710,304002,177,4
303710,304009,174,4
303710,304562,183,4
303710,305420,161,4
303710,305765,174,4
303710,306249,156,4
303710,43436,176,4
303710,49115,157,4
303710,9015396,176,4
303711,101385,183,2
303711,11571,200,2
303711,11594,169,2
303711,300787,200,2
303711,303652,193,2
303711,304005,168,2
303711,304019,177,2
303711,304562,175,2
303711,305720,150,2
303711,305765,195,2
303711,34603,190,2
303711,405026,156,2
303711,43439,200,2
303711,49115,184,2
303711,49993,175,2
303711,50672,191,2
303711,9014611,199,2
303711,9022109,172,2
303712,300467,190,4
303712,303846,200,4
303712,304019,160,4
303712,304026,167,4
303712,304032,171,4
303712,43051,190,4
303712,49119,170,4
303712,9002988,189,4
303712,9022766,186,4
303712,9022769,192,4
303712,9024212,161,4
303712,9028229,200,4
303713,101342,175,2
303713,101385,152,2
303713,101637,197,2
303713,11571,168,2
303713,134554,198,2
303713,206068,164,2
303713,300467,180,2
303713,301830,151,2
303713,304019,155,2
303713,304024,161,2
303713,304032,169,2
303713,304035,190,2
303713,304434,196,2
303713,43439,196,2
303713,51622,188,2
303713,9003154,183,2
303713,9012940,161,2
303713,9022109,169,2
303714,134329,150,2
303714,134565,173,2
303714,301240,188,2
303714,301383,152,2
303714,301898,155,2
303714,301899,179,2
303714,302029,160,2
303714,303400,158,2
303714,303846,189,2
303714,304028,170,2
303714,304990,168,2
303714,403344,173,2
303714,49119,199,2
303714,53115,180,2
303714,9002487,164,2
303714,9004030,196,2
303714,9007285,168,2
303714,9010884,184,2
303714,9018521,194,2
303714,9022120,186,2
303714,9022766,185,2
303714,9026146,159,2
303715,133216,188,10
303715,134317,174,10
303715,134565,171,10
303715,134754,169,10
303715,139391,185,10
303715,301240,167,10
303715,301393,183,10
303715,301907,177,10
303715,304038,195,10
303715,38812,156,10
303715,49630,164,10
303715,9002468,193,10
303715,9008334,192,10
303715,9008724,188,10
303715,9009843,150,10
303715,9011371,166,10
303715,9018521,173,10
303715,9022747,198,10
303715,9022868,157,10
303715,9026375,185,10
303715,9026480,161,10
303715,9026773,195,10
303719,101805,167,2
303719,130005,197,2
303719,132205,185,2
303719,135045,198,2
303719,141170,187,2
303719,206081,198,2
303719,301529,170,2
303719,304005,169,2
303719,304987,153,2
303719,36210,168,2
303719,405026,181,2
303719,42987,155,2
303719,51746,183,2
303719,9008787,178,2
303719,9016785,189,2
303719,9022771,187,2
303719,9023884,154,2
303721,101664,158,2
303721,134574,192,2
303721,134906,187,2
303721,134990,186,2
303721,136668,200,2
303721,301353,175,2
303721,304022,178,2
303721,50151,180,2
303721,9002473,187,2
303721,9004388,193,2
303721,9009845,192,2
303721,9009953,179,2
303721,9011011,173,2
303721,9011369,154,2
303721,9013096,195,2
303721,9015991,162,2
303721,9019334,187,2
303721,9021525,152,2
303721,9021706,191,2
303721,9023487,152,2
303721,9026553,192,2
303721,9028051,194,2
303723,11593,152,2
303723,134449,198,2
303723,140785,174,2
303723,303999,173,2
303723,304005,154,2
303723,304009,183,2
303723,405026,161,2
303723,49990,186,2
303723,9002458,175,2
303723,9017058,167,2
303723,9021295,194,2
303723,9024203,150,2
303726,132959,193,2
303726,303676,189,2
303726,304035,164,2
303726,304046,187,2
303726,304990,191,2
303726,404802,170,2
303726,9003148,169,2
303726,9014605,188,2
303726,9017201,154,2
303726,9024831,189,2
303726,9028229,153,2
303728,304995,183,2
303728,9028276,166,2
303731,9022583,192,2
303732,11678,174,2
303732,153607,191,2
303732,153622,167,2
303732,300394,152,2
303732,9016467,200,2
303760,9002497,180,2
303844,133314,178,72
303845,304027,173,2
303846,11575,199,2
303846,301856,163,2
303846,303712,200,2
303846,303714,189,2
303846,304028,165,2
303846,304043,173,2
303846,304434,192,2
303846,43051,182,2
303846,50678,184,2
303846,51622,200,2
303846,9008249,161,2
303846,9010884,171,2
303846,9021535,183,2
303846,9025985,161,2
303846,9026146,187,2
303846,9026611,197,2
303846,9027823,152,2
303847,11602,169,2
303847,135213,200,2
303847,301240,192,2
303847,302571,191,2
303847,304059,190,2
303847,304992,166,2
303847,49630,156,2
303847,9009285,169,2
303847,9011994,191,2
303847,9024097,171,2
303852,10000022,168,2
303852,11590,186,2
303852,131140,187,2
303852,134360,178,2
303852,301414,198,2
303852,304062,164,2
303852,49884,197,2
303852,50686,179,2
303932,11581,184,8
303932,138801,200,8
303932,139083,184,8
303932,9002279,160,8
303932,9026991,180,8
303984,9016296,193,4
303989,11591,168,12
303989,132205,194,12
303989,134836,176,12
303989,135084,170,12
303989,206081,200,12
303989,301885,189,12
303989,303563,173,12
303989,305884,171,12
303989,47311,172,12
303989,50680,187,12
303989,9002654,157,12
303989,9026991,200,12
303992,132205,186,4
303992,142445,161,4
303992,301885,161,4
303992,301890,157,4
303992,303077,153,4
303992,304366,193,4
303992,49989,166,4
303992,49990,175,4
303992,50682,180,4
303992,9010344,155,4
303992,9013618,178,4
303992,9017058,195,4
303992,9023880,198,4
303992,9024389,190,4
303999,11593,179,4
303999,130005,173,4
303999,132205,193,4
303999,137270,169,4
303999,206081,182,4
303999,303723,173,4
303999,304370,179,4
303999,305430,162,4
303999,305720,189,4
303999,50672,180,4
303999,9010344,183,4
303999,9013786,184,4
303999,9014118,166,4
303999,9023880,197,4
303999,9023884,160,4
304000,101373,187,6
304000,301138,197,6
304000,301353,191,6
304000,301553,190,6
304000,404315,198,6
304000,9002473,152,6
304000,9009845,193,6
304000,9011011,183,6
304000,9017064,156,6
304000,9018584,198,6
304000,9021822,167,6
304000,9022576,172,6
304000,9023487,158,6
304001,50085,161,2
304001,9007213,186,2
304001,9014173,163,2
304001,9021421,183,2
304001,9027651,198,2
304002,11579,152,4
304002,11601,157,4
304002,133978,170,4
304002,134449,190,4
304002,134547,168,4
304002,134872,150,4
304002,303710,177,4
304002,303995,153,4
304002,304364,187,4
304002,304371,159,4
304002,50668,171,4
304002,50670,153,4
304002,50671,170,4
304002,9015971,172,4
304002,9017597,162,4
304002,9020126,189,4
304002,9022638,178,4
304009,11571,170,4
304009,11594,183,4
304009,134449,164,4
304009,134941,157,4
304009,135231,182,4
304009,301356,162,4
304009,303625,180,4
304009,303710,174,4
304009,303723,183,4
304009,304364,162,4
304009,304370,190,4
304009,305501,192,4
304009,50669,157,4
304009,50671,179,4
304009,50672,168,4
304009,9002053,150,4
304013,43449,156,2
304013,9007332,152,2
304020,11600,174,60
304020,134403,182,60
304020,134554,175,60
304020,153622,158,60
304020,206068,169,60
304020,301208,171,60
304020,301401,150,60
304020,301693,170,60
304020,301716,171,60
304020,304024,162,60
304020,306249,200,60
304026,101386,195,6
304026,132242,193,6
304026,134329,158,6
304026,134906,198,6
304026,142163,159,6
304026,301357,175,6
304026,301361,162,6
304026,301383,158,6
304026,302217,177,6
304026,302517,191,6
304026,303712,167,6
304026,304043,187,6
304026,304434,173,6
304026,51575,165,6
304026,51622,184,6
304026,9002487,196,6
304026,9022769,152,6
304026,9026970,182,6
304026,9028229,183,6
304032,101406,166,4
304032,101637,155,4
304032,134386,156,4
304032,142163,183,4
304032,301382,163,4
304032,301383,165,4
304032,301386,163,4
304032,301898,162,4
304032,302029,198,4
304032,302643,171,4
304032,303712,171,4
304032,303713,169,4
304032,304434,152,4
304032,304990,184,4
304032,48875,176,4
304032,50678,177,4
304032,51575,179,4
304032,51622,153,4
304032,51718,181,4
304032,52007,171,4
304032,9002988,180,4
304032,9007285,151,4
304032,9014605,190,4
304032,9014989,185,4
304032,9024212,178,4
304032,9026191,198,4
304033,101342,150,6
304033,135274,176,6
304033,303799,166,6
304033,304024,156,6
304033,304035,170,6
304033,9003154,164,6
304033,9014605,180,6
304033,9016767,168,6
304033,9021034,179,6
304035,134403,193,4
304035,301208,195,4
304035,301382,170,4
304035,301386,155,4
304035,301693,200,4
304035,302643,162,4
304035,303713,190,4
304035,303726,164,4
304035,303799,186,4
304035,304033,170,4
304035,9003380,179,4
304035,9014989,168,4
304035,9016767,157,4
304035,9018291,199,4
304035,9026611,160,4
304035,9026898,159,4
304043,130439,157,8
304043,134565,193,8
304043,134754,153,8
304043,301899,198,8
304043,302029,160,8
304043,303400,182,8
304043,303846,173,8
304043,304026,187,8
304043,304990,166,8
304043,403344,172,8
304043,49119,180,8
304043,53115,163,8
304043,9004030,186,8
304043,9007285,151,8
304043,9010884,190,8
304043,9022120,197,8
304043,9022766,166,8
304046,101418,161,4
304046,101637,193,4
304046,134386,177,4
304046,135237,175,4
304046,301386,168,4
304046,301388,162,4
304046,301645,171,4
304046,302012,170,4
304046,303726,187,4
304046,303861,175,4
304046,304054,162,4
304046,52007,177,4
304046,9003147,186,4
304046,9017201,159,4
304046,9021034,196,4
304046,9022295,154,4
304046,9024831,174,4
304046,9028157,151,4
304047,135040,197,4
304047,198327,153,4
304047,304996,157,4
304047,461423,194,4
304047,9008690,163,4
304047,9013559,195,4
304047,9022747,165,4
304047,9026480,194,4
304054,101666,168,6
304054,102172,159,6
304054,11597,197,6
304054,132959,164,6
304054,135073,175,6
304054,137479,178,6
304054,302012,186,6
304054,303676,191,6
304054,304046,162,6
304054,304056,157,6
304054,304984,198,6
304054,44125,166,6
304054,9003148,180,6
304054,9004354,192,6
304054,9016537,164,6
304054,9017250,160,6
304054,9017394,170,6
304056,11590,154,4
304056,131140,200,4
304056,134360,157,4
304056,134418,161,4
